"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",2004311,2.1336,1.524,29.12,29.31,6.82,6.85,23.02,22.83,3.048,2004,31,"july","28/07/2004",1,"summer",NA,NA,NA,NA
"2",2004252,4.572,8.8392,28.24,28.3,6.77,6.8,20.34,20.06,3.048,2004,25,"june","16/06/2004",2,"spring",NA,NA,NA,NA
"3",2004233,9.7536,6.7056,28.08,28.13,8.63,8.49,16.5,16.33,2.7432,2004,23,"june","02/06/2004",3,"spring",NA,NA,NA,NA
"4",2004204,11.8872,5.7912,27.24,27.29,11.76,10.51,14.65,13.85,5.4864,2004,20,"may","10/05/2004",4,"spring",NA,NA,NA,NA
"5",2004205,3.048,5.4864,27.09,27.2,8.97,9.19,14.3,14.26,3.81,2004,20,"may","10/05/2004",5,"spring",NA,NA,NA,NA
"6",2004236,5.4864,5.4864,27.95,27.95,8.36,8.45,16.84,16.78,2.7432,2004,23,"june","02/06/2004",6,"spring",NA,NA,NA,NA
"7",2004207,1.8288,3.9624,27.1,27.16,8.99,9.41,14.87,14.81,2.4384,2004,20,"may","10/05/2004",7,"spring",NA,NA,NA,NA
"8",2004208,3.6576,1.524,27.31,27.4,9.29,9.4,14.49,13.93,4.2672,2004,20,"may","10/05/2004",8,"spring",NA,NA,NA,NA
"9",2004219,3.048,6.4008,27.21,27.22,9.07,9.27,18.42,18.3,2.4384,2004,21,"may","17/05/2004",9,"spring",NA,NA,NA,NA
"10",20042310,4.572,6.4008,27.8,27.83,7.65,7.72,17.52,17.28,2.8956,2004,23,"june","02/06/2004",10,"spring",NA,NA,NA,NA
"11",20041911,3.3528,4.2672,27.22,27.25,8.96,9.14,14,13.82,2.1336,2004,19,"may","07/05/2004",11,"spring",NA,NA,NA,NA
"12",20043012,4.572,3.048,28.87,28.86,7.4,6.99,23.42,23.4,3.048,2004,30,"july","20/07/2004",12,"summer",NA,NA,NA,NA
"13",20042213,11.5824,7.3152,27.71,27.82,8.31,9.13,18.26,17.42,3.2004,2004,22,"may","25/05/2004",13,"spring",NA,NA,NA,NA
"14",20041914,12.8016,7.9248,27.21,27.26,8.71,8.75,13.7,13.55,2.1336,2004,19,"may","07/05/2004",14,"spring",NA,NA,NA,NA
"15",20041915,6.4008,9.7536,27.27,27.34,10.62,9.7,13.87,13.59,2.286,2004,19,"may","07/05/2004",15,"spring",NA,NA,NA,NA
"16",20041916,3.3528,3.9624,26.01,26.32,10.44,10.48,15.01,14.17,3.3528,2004,19,"may","06/05/2004",16,"spring",NA,NA,NA,NA
"17",20042117,2.7432,0,27.12,27.13,8.37,9.15,18.87,18.64,3.3528,2004,21,"may","17/05/2004",17,"spring",NA,NA,NA,NA
"18",20041918,2.7432,7.3152,26.97,27.17,10.1,9.84,14.7,13.75,1.9812,2004,19,"may","07/05/2004",18,"spring",NA,NA,NA,NA
"19",20042819,4.2672,3.01752,28.54,28.88,6.59,6.42,23.99,23.16,2.5908,2004,28,"july","07/07/2004",19,"summer",NA,NA,NA,NA
"20",20042120,13.4112,7.62,27.42,27.42,8.59,8.68,17.75,17.4,3.3528,2004,21,"may","17/05/2004",20,"spring",NA,NA,NA,NA
"21",20041921,3.9624,0,26.61,26.79,10.35,9.47,14.6,14.14,1.9812,2004,19,"may","07/05/2004",21,"spring",NA,NA,NA,NA
"22",20042622,6.096,3.9624,28.49,28.58,10.2,9.67,21.09,20.84,2.4384,2004,26,"june","23/06/2004",22,"spring",NA,NA,NA,NA
"23",20042623,5.4864,6.7056,28.47,28.47,8.23,7.93,21.11,20.85,3.048,2004,26,"june","23/06/2004",23,"spring",NA,NA,NA,NA
"24",20042424,6.7056,6.7056,28.05,28.07,8.71,8.39,17.7,17.05,3.3528,2004,24,"june","07/06/2004",24,"spring",NA,NA,NA,NA
"25",20042125,1.0668,1.524,26.18,26.19,6.38,6.43,19.64,19.6,1.2192,2004,21,"may","18/05/2004",25,"spring",NA,NA,NA,NA
"26",20043326,4.8768,3.3528,28.82,28.82,7.04,6.75,23.09,23.07,2.286,2004,33,"august","09/08/2004",26,"summer",NA,NA,NA,NA
"27",20042727,3.3528,5.4864,29.96,27.99,7.66,7.14,22.78,22.65,2.4384,2004,27,"june","28/06/2004",27,"spring",NA,NA,NA,NA
"28",20042128,2.4384,5.7912,26.8,26.86,7.01,8.13,19.17,18.8,2.4384,2004,21,"may","17/05/2004",28,"spring",NA,NA,NA,NA
"29",20042329,12.192,7.62,27.7,27.94,7.74,7.53,17.86,16.87,3.3528,2004,23,"june","02/06/2004",29,"spring",NA,NA,NA,NA
"30",20042030,10.0584,10.9728,26.68,27.3,8.69,9.26,14.75,14,3.9624,2004,20,"may","10/05/2004",30,"spring",NA,NA,NA,NA
"31",20041931,8.8392,8.2296,26.71,26.88,8.25,8.64,14.43,13.84,1.8288,2004,19,"may","07/05/2004",31,"spring",NA,NA,NA,NA
"32",20042032,3.6576,9.7536,26.73,26.74,13.15,10.97,14.75,14.75,4.4196,2004,20,"may","10/05/2004",32,"spring",NA,NA,NA,NA
"33",20041933,2.4384,2.1336,26.3,26.2,9.48,9.56,14.35,14.1,3.048,2004,19,"may","06/05/2004",33,"spring",NA,NA,NA,NA
"34",20042134,2.4384,3.3528,26.56,26.57,6.31,6.4,18.9,18.96,2.4384,2004,21,"may","18/05/2004",34,"spring",NA,NA,NA,NA
"35",20042135,3.048,3.6576,26.66,26.7,6.55,6.86,18.43,18.37,2.286,2004,21,"may","18/05/2004",35,"spring",NA,NA,NA,NA
"36",20043036,3.048,3.9624,28.36,28.36,7.13,7.05,23.97,23.9,2.7432,2004,30,"july","19/07/2004",36,"summer",NA,NA,NA,NA
"37",20041937,2.4384,3.3528,26.47,26.51,9.32,9.59,14.69,14.61,3.2004,2004,19,"may","06/05/2004",37,"spring",NA,NA,NA,NA
"38",20042138,7.9248,6.096,26.91,27.02,9.34,8.6,18.84,18,2.7432,2004,21,"may","17/05/2004",38,"spring",NA,NA,NA,NA
"39",20042239,10.3632,9.144,27.15,27.29,7.17,7.97,18.82,18.42,3.048,2004,22,"may","25/05/2004",39,"spring",NA,NA,NA,NA
"40",20042040,8.8392,9.144,26.6,26.85,8.69,9.01,14.66,14.64,4.1148,2004,20,"may","10/05/2004",40,"spring",NA,NA,NA,NA
"41",20042241,3.9624,4.2672,27.13,27.24,8,8.42,19.2,18.65,2.8956,2004,22,"may","25/05/2004",41,"spring",NA,NA,NA,NA
"42",20042242,2.1336,1.2192,26.5,26.49,7.54,7.72,19.65,19.65,2.4384,2004,22,"may","24/05/2004",42,"spring",NA,NA,NA,NA
"43",20042843,6.4008,5.4864,28.06,28.1,6.17,6.26,24.05,23.91,2.4384,2004,28,"july","06/07/2004",43,"summer",NA,NA,NA,NA
"44",20042644,6.4008,5.4864,27.87,27.88,6.28,6.02,21.77,21.3,3.048,2004,26,"june","24/06/2004",44,"spring",NA,NA,NA,NA
"45",20042045,6.4008,5.7912,26.36,26.78,9.22,9.01,15.89,14.97,3.3528,2004,20,"may","11/05/2004",45,"spring",NA,NA,NA,NA
"46",20041946,4.8768,5.7912,26.37,26.34,11.51,10.39,14.54,14.61,3.048,2004,19,"may","06/05/2004",46,"spring",NA,NA,NA,NA
"47",20042047,1.524,3.3528,26.31,26.31,10.56,10.22,16.85,16.85,2.286,2004,20,"may","11/05/2004",47,"spring",NA,NA,NA,NA
"48",20042048,5.7912,4.8768,26.61,26.83,8.81,9.5,15.91,15.64,3.3528,2004,20,"may","11/05/2004",48,"spring",NA,NA,NA,NA
"49",20042049,7.3152,4.572,26.67,26.85,10.38,9.86,15.97,15.1,0,2004,20,"may","11/05/2004",49,"spring",NA,NA,NA,NA
"50",20042150,5.7912,4.8768,26.88,26.93,7.49,7.62,18.22,18.1,3.2004,2004,21,"may","17/05/2004",50,"spring",NA,NA,NA,NA
"51",20042151,2.286,2.4384,26.06,26.09,6.48,6.75,18.66,18.66,2.1336,2004,21,"may","18/05/2004",51,"spring",NA,NA,NA,NA
"52",20042852,6.4008,2.1336,28.17,28.28,8.03,7.14,23.77,23.51,2.286,2004,28,"july","06/07/2004",52,"summer",NA,NA,NA,NA
"53",20042053,4.2672,6.096,26.14,26.62,10.6,10.13,16.27,14.82,3.2004,2004,20,"may","11/05/2004",53,"spring",NA,NA,NA,NA
"54",20041954,6.7056,6.7056,26.11,26.36,10.02,9.8,14.32,13.75,3.9624,2004,19,"may","06/05/2004",54,"spring",NA,NA,NA,NA
"55",20042755,6.7056,6.7056,28.21,28.21,8.18,7.58,22.31,22.198,3.048,2004,27,"june","29/06/2004",55,"spring",NA,NA,NA,NA
"56",20041956,10.0584,7.9248,26.53,26.54,8.56,9.47,14.66,13.95,4.572,2004,19,"may","06/05/2004",56,"spring",NA,NA,NA,NA
"57",20042357,9.4488,9.4488,27.13,27.2,7.58,7.79,18.12,17.72,3.6576,2004,23,"june","01/06/2004",57,"spring",NA,NA,NA,NA
"58",20042058,3.048,3.3528,26.54,26.55,8.65,9.12,18.17,18.14,3.6576,2004,20,"may","11/05/2004",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20043560,2.4384,3.048,27.47,27.67,7.26,6.53,23.77,23.82,2.1336,2004,35,"august","23/08/2004",60,"summer",NA,NA,NA,NA
"61",20042161,1.8288,3.048,26.52,26.52,8.56,8.38,18.37,18.35,1.9812,2004,21,"may","18/05/2004",61,"spring",NA,NA,NA,NA
"62",20043062,1.8288,3.048,27.64,27.59,6.81,6.65,23.88,23.84,1.8288,2004,30,"july","19/07/2004",62,"summer",NA,NA,NA,NA
"63",20041963,5.1816,4.8768,26.03,26.24,9.34,9.53,14.21,13.6,3.5052,2004,19,"may","06/05/2004",63,"spring",NA,NA,NA,NA
"64",20042064,6.096,6.4008,26.25,26.76,9.3,9.08,15.71,14.63,3.3528,2004,20,"may","11/05/2004",64,"spring",NA,NA,NA,NA
"65",20042265,7.0104,7.0104,27.01,27.01,8.15,7.79,18.76,18.66,2.7432,2004,22,"may","24/05/2004",65,"spring",NA,NA,NA,NA
"66",20042566,7.0104,7.0104,27.39,27.76,7.66,6.78,20.93,20.01,3.9624,2004,25,"june","16/06/2004",66,"spring",NA,NA,NA,NA
"67",20042167,8.2296,9.144,26.96,26.96,7.91,8,18.38,18.35,3.2004,2004,21,"may","18/05/2004",67,"spring",NA,NA,NA,NA
"68",20042068,2.1336,1.3716,26.59,26.59,9.83,9.96,17.26,17.13,3.048,2004,20,"may","11/05/2004",68,"spring",NA,NA,NA,NA
"69",20042869,0.9144,1.524,26.68,26.63,6.59,6.33,29.93,29.92,2.1336,2004,28,"july","06/07/2004",69,"summer",NA,NA,NA,NA
"70",20042570,3.3528,2.7432,26.59,26.25,6.96,7.28,19.97,19.96,2.7432,2004,25,"june","14/06/2004",70,"spring",NA,NA,NA,NA
"71",20042271,2.5908,2.4384,26.53,26.55,8.1,8.05,19.39,19.38,2.7432,2004,22,"may","24/05/2004",71,"spring",NA,NA,NA,NA
"72",20042572,3.048,2.4384,27.55,27.55,7.4,7.117,19.65,19.65,2.1336,2004,25,"june","14/06/2004",72,"spring",NA,NA,NA,NA
"73",20041973,6.7056,7.3152,26.34,26.34,9.02,9.4,13.98,13.62,3.6576,2004,19,"may","06/05/2004",73,"spring",NA,NA,NA,NA
"74",20041974,7.3152,7.3152,26.19,26.25,9.29,9.38,13.85,13.64,3.6576,2004,19,"may","06/05/2004",74,"spring",NA,NA,NA,NA
"75",20042675,4.572,1.2192,27.74,27.74,8.4,8.09,21.43,21.4,2.4384,2004,26,"june","22/06/2004",75,"spring",NA,NA,NA,NA
"76",20042076,4.8768,9.7536,26.49,26.59,8.45,9.19,17,16.45,3.3528,2004,20,"may","11/05/2004",76,"spring",NA,NA,NA,NA
"77",20042877,2.4384,2.286,28.37,28.36,6.47,6.87,24.58,24.68,2.8956,2004,28,"july","07/07/2004",77,"summer",NA,NA,NA,NA
